#SAVE_SWIMMER_SD_SESSION
#serial,SS-LT-000001
#firmware,SS-LITE-BLE-SD-V1-036
#user,viito2
#age,0
#height_m,0.00
#weight_kg,0.00
#mode,TEST
#start_local,2026-05-27 17:13:33
#file_id,/SS000018.CSV
row,elapsed_s,local_time,lr,fb,ud,mag,pitch,roll,body,motion,risk
1,0.28,2026-05-27 17:13:33,-0.10,0.03,9.45,9.45,0.6,0.2,BACK_UP,MOVING,NORMAL
2,0.38,2026-05-27 17:13:33,-0.17,0.00,9.46,9.46,1.0,0.0,BACK_UP,MOVING,NORMAL
3,0.48,2026-05-27 17:13:33,-0.13,0.04,9.40,9.40,0.8,0.2,BACK_UP,MOVING,NORMAL
4,0.58,2026-05-27 17:13:33,-0.14,-0.00,9.42,9.42,0.9,-0.0,BACK_UP,MOVING,NORMAL
5,0.68,2026-05-27 17:13:33,-0.17,0.02,9.41,9.41,1.1,0.1,BACK_UP,MOVING,NORMAL
6,0.78,2026-05-27 17:13:33,-0.12,0.02,9.46,9.46,0.8,0.1,BACK_UP,MOVING,NORMAL
7,0.88,2026-05-27 17:13:33,-0.16,0.03,9.39,9.39,0.9,0.2,BACK_UP,MOVING,NORMAL
8,0.98,2026-05-27 17:13:33,-0.14,0.00,9.40,9.40,0.8,0.0,BACK_UP,MOVING,NORMAL
9,1.08,2026-05-27 17:13:34,-0.15,0.04,9.39,9.39,0.9,0.2,BACK_UP,MOVING,NORMAL
10,1.18,2026-05-27 17:13:34,-0.15,0.03,9.41,9.42,0.9,0.2,BACK_UP,MOVING,NORMAL
11,1.28,2026-05-27 17:13:34,-0.15,0.03,9.41,9.42,0.9,0.2,BACK_UP,MOVING,NORMAL
12,1.38,2026-05-27 17:13:34,-0.17,-0.01,9.42,9.42,1.0,-0.0,BACK_UP,MOVING,NORMAL
13,1.48,2026-05-27 17:13:34,-0.14,0.03,9.44,9.44,0.8,0.2,BACK_UP,MOVING,NORMAL
14,1.58,2026-05-27 17:13:34,-0.17,0.02,9.42,9.42,1.0,0.1,BACK_UP,MOVING,NORMAL
15,1.68,2026-05-27 17:13:34,-0.13,0.03,9.42,9.42,0.8,0.2,BACK_UP,MOVING,NORMAL
16,1.78,2026-05-27 17:13:34,-0.17,0.02,9.44,9.44,1.0,0.1,BACK_UP,MOVING,NORMAL
17,1.88,2026-05-27 17:13:34,-0.15,0.04,9.42,9.42,0.9,0.2,BACK_UP,MOVING,NORMAL
18,1.98,2026-05-27 17:13:34,-0.14,0.04,9.44,9.44,0.9,0.2,BACK_UP,MOVING,NORMAL
19,2.08,2026-05-27 17:13:35,-0.15,0.03,9.40,9.41,0.9,0.2,BACK_UP,MOVING,NORMAL
20,2.18,2026-05-27 17:13:35,-0.13,0.01,9.39,9.39,0.8,0.0,BACK_UP,MOVING,NORMAL
21,2.28,2026-05-27 17:13:35,-0.15,0.03,9.39,9.39,0.9,0.2,BACK_UP,MOVING,NORMAL
22,2.38,2026-05-27 17:13:35,-0.14,0.01,9.41,9.41,0.9,0.1,BACK_UP,MOVING,NORMAL
