#SAVE_SWIMMER_SD_SESSION
#serial,SS-LT-000001
#firmware,SS-LITE-BLE-SD-V1-036
#user,prueba
#age,0
#height_m,0.00
#weight_kg,0.00
#mode,TEST
#start_local,2026-05-27 11:36:50
#file_id,/SS000002.CSV
row,elapsed_s,local_time,lr,fb,ud,mag,pitch,roll,body,motion,risk
1,0.18,2026-05-27 11:36:50,-0.26,-0.11,9.42,9.43,1.6,-0.6,BACK_UP,MOVING,NORMAL
2,0.28,2026-05-27 11:36:50,-0.28,-0.10,9.41,9.41,1.7,-0.6,BACK_UP,MOVING,NORMAL
3,0.38,2026-05-27 11:36:50,-0.26,-0.10,9.41,9.42,1.6,-0.6,BACK_UP,MOVING,NORMAL
4,0.48,2026-05-27 11:36:50,-0.28,-0.11,9.43,9.43,1.7,-0.6,BACK_UP,MOVING,NORMAL
5,0.58,2026-05-27 11:36:50,-0.28,-0.12,9.42,9.42,1.7,-0.7,BACK_UP,MOVING,NORMAL
6,0.68,2026-05-27 11:36:50,-0.27,-0.10,9.42,9.42,1.6,-0.6,BACK_UP,MOVING,NORMAL
7,0.78,2026-05-27 11:36:50,-0.28,-0.10,9.43,9.43,1.7,-0.6,BACK_UP,MOVING,NORMAL
8,0.88,2026-05-27 11:36:50,-0.28,-0.10,9.42,9.43,1.7,-0.6,BACK_UP,MOVING,NORMAL
9,0.98,2026-05-27 11:36:50,-0.27,-0.11,9.44,9.44,1.6,-0.7,BACK_UP,MOVING,NORMAL
10,1.08,2026-05-27 11:36:51,-0.28,-0.10,9.40,9.40,1.7,-0.6,BACK_UP,MOVING,NORMAL
11,1.18,2026-05-27 11:36:51,-0.25,-0.11,9.39,9.40,1.5,-0.7,BACK_UP,MOVING,NORMAL
12,1.28,2026-05-27 11:36:51,-0.28,-0.10,9.41,9.41,1.7,-0.6,BACK_UP,MOVING,NORMAL
13,1.38,2026-05-27 11:36:51,-0.25,-0.11,9.42,9.43,1.5,-0.7,BACK_UP,MOVING,NORMAL
14,1.48,2026-05-27 11:36:51,-0.26,-0.11,9.42,9.43,1.6,-0.7,BACK_UP,MOVING,NORMAL
15,1.58,2026-05-27 11:36:51,-0.27,-0.09,9.45,9.45,1.6,-0.6,BACK_UP,MOVING,NORMAL
16,1.68,2026-05-27 11:36:51,-0.27,-0.09,9.43,9.43,1.7,-0.5,BACK_UP,MOVING,NORMAL
17,1.78,2026-05-27 11:36:51,-0.26,-0.09,9.41,9.42,1.6,-0.6,BACK_UP,MOVING,NORMAL
18,1.88,2026-05-27 11:36:51,-0.30,-0.11,9.41,9.42,1.9,-0.6,BACK_UP,MOVING,NORMAL
19,1.98,2026-05-27 11:36:51,-0.25,-0.10,9.44,9.44,1.5,-0.6,BACK_UP,MOVING,NORMAL
20,2.08,2026-05-27 11:36:52,-0.26,-0.09,9.43,9.44,1.6,-0.5,BACK_UP,MOVING,NORMAL
21,2.18,2026-05-27 11:36:52,-0.29,-0.11,9.44,9.44,1.8,-0.7,BACK_UP,MOVING,NORMAL
22,2.28,2026-05-27 11:36:52,-0.29,-0.11,9.45,9.45,1.8,-0.6,BACK_UP,MOVING,NORMAL
23,2.38,2026-05-27 11:36:52,-0.27,-0.11,9.39,9.39,1.7,-0.7,BACK_UP,MOVING,NORMAL
24,2.48,2026-05-27 11:36:52,-0.28,-0.11,9.40,9.41,1.7,-0.7,BACK_UP,MOVING,NORMAL
25,2.58,2026-05-27 11:36:52,-0.28,-0.08,9.43,9.43,1.7,-0.5,BACK_UP,MOVING,NORMAL
26,2.68,2026-05-27 11:36:52,-0.29,-0.11,9.44,9.44,1.7,-0.7,BACK_UP,MOVING,NORMAL
27,2.78,2026-05-27 11:36:52,-0.27,-0.09,9.44,9.44,1.7,-0.5,BACK_UP,MOVING,NORMAL
28,2.88,2026-05-27 11:36:52,-0.31,-0.09,9.44,9.45,1.9,-0.6,BACK_UP,MOVING,NORMAL
29,2.98,2026-05-27 11:36:52,-0.24,-0.09,9.40,9.40,1.5,-0.5,BACK_UP,MOVING,NORMAL
30,3.08,2026-05-27 11:36:53,-0.28,-0.09,9.42,9.42,1.7,-0.5,BACK_UP,MOVING,NORMAL
31,3.29,2026-05-27 11:36:53,-0.27,-0.12,9.42,9.42,1.6,-0.7,BACK_UP,MOVING,NORMAL
32,3.39,2026-05-27 11:36:53,-0.30,-0.10,9.42,9.42,1.8,-0.6,BACK_UP,MOVING,NORMAL
33,3.49,2026-05-27 11:36:53,-0.28,-0.12,9.41,9.41,1.7,-0.7,BACK_UP,MOVING,NORMAL
34,3.59,2026-05-27 11:36:53,-0.25,-0.09,9.42,9.42,1.5,-0.6,BACK_UP,MOVING,NORMAL
35,3.69,2026-05-27 11:36:53,-0.27,-0.11,9.42,9.43,1.6,-0.6,BACK_UP,MOVING,NORMAL
36,3.79,2026-05-27 11:36:53,-0.28,-0.11,9.42,9.43,1.7,-0.6,BACK_UP,MOVING,NORMAL
37,3.89,2026-05-27 11:36:53,-0.26,-0.13,9.45,9.45,1.6,-0.8,BACK_UP,MOVING,NORMAL
38,3.99,2026-05-27 11:36:53,-0.27,-0.10,9.44,9.44,1.6,-0.6,BACK_UP,MOVING,NORMAL
39,4.09,2026-05-27 11:36:54,-0.28,-0.10,9.43,9.44,1.7,-0.6,BACK_UP,MOVING,NORMAL
40,4.19,2026-05-27 11:36:54,-0.29,-0.08,9.41,9.42,1.8,-0.5,BACK_UP,MOVING,NORMAL
41,4.29,2026-05-27 11:36:54,-0.25,-0.12,9.44,9.44,1.5,-0.7,BACK_UP,MOVING,NORMAL
42,4.39,2026-05-27 11:36:54,-0.29,-0.11,9.39,9.40,1.8,-0.7,BACK_UP,MOVING,NORMAL
43,4.49,2026-05-27 11:36:54,-0.31,-0.10,9.42,9.43,1.9,-0.6,BACK_UP,MOVING,NORMAL
44,4.59,2026-05-27 11:36:54,-0.27,-0.10,9.45,9.45,1.6,-0.6,BACK_UP,MOVING,NORMAL
45,4.69,2026-05-27 11:36:54,-0.28,-0.08,9.40,9.40,1.7,-0.5,BACK_UP,MOVING,NORMAL
46,4.79,2026-05-27 11:36:54,-0.26,-0.10,9.44,9.44,1.6,-0.6,BACK_UP,MOVING,NORMAL
47,4.89,2026-05-27 11:36:54,-0.27,-0.11,9.45,9.45,1.6,-0.7,BACK_UP,MOVING,NORMAL
48,4.99,2026-05-27 11:36:54,-0.27,-0.11,9.40,9.41,1.7,-0.7,BACK_UP,MOVING,NORMAL
49,5.09,2026-05-27 11:36:55,-0.27,-0.09,9.42,9.43,1.7,-0.6,BACK_UP,MOVING,NORMAL
50,5.19,2026-05-27 11:36:55,-0.28,-0.10,9.44,9.44,1.7,-0.6,BACK_UP,MOVING,NORMAL
51,5.29,2026-05-27 11:36:55,-0.30,-0.11,9.43,9.44,1.8,-0.7,BACK_UP,MOVING,NORMAL
52,5.39,2026-05-27 11:36:55,-0.26,-0.09,9.44,9.44,1.6,-0.6,BACK_UP,MOVING,NORMAL
53,5.49,2026-05-27 11:36:55,-0.25,-0.09,9.41,9.42,1.5,-0.6,BACK_UP,MOVING,NORMAL
54,5.59,2026-05-27 11:36:55,-0.27,-0.10,9.42,9.43,1.6,-0.6,BACK_UP,MOVING,NORMAL
55,5.69,2026-05-27 11:36:55,-0.29,-0.09,9.43,9.43,1.7,-0.5,BACK_UP,MOVING,NORMAL
56,5.79,2026-05-27 11:36:55,-0.27,-0.11,9.43,9.44,1.6,-0.6,BACK_UP,MOVING,NORMAL
57,5.89,2026-05-27 11:36:55,-0.27,-0.12,9.39,9.39,1.6,-0.7,BACK_UP,MOVING,NORMAL
58,5.99,2026-05-27 11:36:55,-0.30,-0.11,9.39,9.40,1.8,-0.7,BACK_UP,MOVING,NORMAL
59,6.09,2026-05-27 11:36:56,-0.26,-0.09,9.44,9.44,1.6,-0.6,BACK_UP,MOVING,NORMAL
60,6.29,2026-05-27 11:36:56,-0.28,-0.10,9.42,9.43,1.7,-0.6,BACK_UP,MOVING,NORMAL
61,6.39,2026-05-27 11:36:56,-0.27,-0.10,9.40,9.40,1.6,-0.6,BACK_UP,MOVING,NORMAL
62,6.49,2026-05-27 11:36:56,-0.25,-0.11,9.44,9.44,1.5,-0.6,BACK_UP,MOVING,NORMAL
63,6.59,2026-05-27 11:36:56,-0.27,-0.10,9.45,9.45,1.7,-0.6,BACK_UP,MOVING,NORMAL
64,6.69,2026-05-27 11:36:56,-0.28,-0.12,9.42,9.42,1.7,-0.7,BACK_UP,MOVING,NORMAL
65,6.79,2026-05-27 11:36:56,-0.28,-0.09,9.42,9.43,1.7,-0.6,BACK_UP,MOVING,NORMAL
66,6.89,2026-05-27 11:36:56,-0.28,-0.11,9.40,9.40,1.7,-0.7,BACK_UP,MOVING,NORMAL
67,6.99,2026-05-27 11:36:56,-0.28,-0.11,9.40,9.41,1.7,-0.7,BACK_UP,MOVING,NORMAL
68,7.09,2026-05-27 11:36:57,-0.30,-0.11,9.42,9.43,1.8,-0.7,BACK_UP,MOVING,NORMAL
69,7.19,2026-05-27 11:36:57,-0.29,-0.10,9.42,9.43,1.8,-0.6,BACK_UP,MOVING,NORMAL
70,7.29,2026-05-27 11:36:57,-0.27,-0.10,9.41,9.41,1.6,-0.6,BACK_UP,MOVING,NORMAL
71,7.39,2026-05-27 11:36:57,-0.27,-0.09,9.43,9.44,1.6,-0.6,BACK_UP,MOVING,NORMAL
72,7.49,2026-05-27 11:36:57,-0.28,-0.10,9.44,9.44,1.7,-0.6,BACK_UP,MOVING,NORMAL
73,7.59,2026-05-27 11:36:57,-0.27,-0.10,9.39,9.39,1.6,-0.6,BACK_UP,MOVING,NORMAL
74,7.69,2026-05-27 11:36:57,-0.27,-0.10,9.43,9.44,1.6,-0.6,BACK_UP,MOVING,NORMAL
75,7.79,2026-05-27 11:36:57,-0.28,-0.11,9.43,9.44,1.7,-0.6,BACK_UP,MOVING,NORMAL
76,7.89,2026-05-27 11:36:57,-0.27,-0.09,9.41,9.42,1.7,-0.6,BACK_UP,MOVING,NORMAL
77,7.99,2026-05-27 11:36:57,-0.28,-0.10,9.39,9.40,1.7,-0.6,BACK_UP,MOVING,NORMAL
78,8.09,2026-05-27 11:36:58,-0.28,-0.11,9.41,9.41,1.7,-0.7,BACK_UP,MOVING,NORMAL
79,8.19,2026-05-27 11:36:58,-0.28,-0.10,9.40,9.40,1.7,-0.6,BACK_UP,MOVING,NORMAL
80,8.29,2026-05-27 11:36:58,-0.28,-0.11,9.44,9.45,1.7,-0.7,BACK_UP,MOVING,NORMAL
81,8.39,2026-05-27 11:36:58,-0.29,-0.11,9.41,9.42,1.7,-0.7,BACK_UP,MOVING,NORMAL
82,8.49,2026-05-27 11:36:58,-0.27,-0.12,9.43,9.43,1.7,-0.7,BACK_UP,MOVING,NORMAL
83,8.59,2026-05-27 11:36:58,-0.27,-0.09,9.44,9.44,1.7,-0.6,BACK_UP,MOVING,NORMAL
84,8.69,2026-05-27 11:36:58,-0.27,-0.11,9.39,9.40,1.7,-0.6,BACK_UP,MOVING,NORMAL
85,8.79,2026-05-27 11:36:58,-0.25,-0.13,9.44,9.44,1.5,-0.8,BACK_UP,MOVING,NORMAL
86,8.89,2026-05-27 11:36:58,-0.26,-0.10,9.43,9.43,1.6,-0.6,BACK_UP,MOVING,NORMAL
87,8.99,2026-05-27 11:36:58,-0.26,-0.10,9.41,9.42,1.6,-0.6,BACK_UP,MOVING,NORMAL
88,9.09,2026-05-27 11:36:59,-0.28,-0.11,9.41,9.42,1.7,-0.7,BACK_UP,MOVING,NORMAL
89,9.30,2026-05-27 11:36:59,-0.28,-0.10,9.41,9.42,1.7,-0.6,BACK_UP,MOVING,NORMAL
90,9.40,2026-05-27 11:36:59,-0.28,-0.10,9.41,9.41,1.7,-0.6,BACK_UP,MOVING,NORMAL
91,9.50,2026-05-27 11:36:59,-0.27,-0.09,9.43,9.44,1.7,-0.5,BACK_UP,MOVING,NORMAL
92,9.60,2026-05-27 11:36:59,-0.25,-0.10,9.42,9.43,1.5,-0.6,BACK_UP,MOVING,NORMAL
93,9.70,2026-05-27 11:36:59,-0.27,-0.10,9.42,9.42,1.6,-0.6,BACK_UP,MOVING,NORMAL
94,9.80,2026-05-27 11:36:59,-0.28,-0.11,9.43,9.43,1.7,-0.7,BACK_UP,MOVING,NORMAL
95,9.90,2026-05-27 11:36:59,-0.30,-0.11,9.44,9.45,1.8,-0.7,BACK_UP,MOVING,NORMAL
96,10.00,2026-05-27 11:36:59,-0.26,-0.10,9.43,9.43,1.6,-0.6,BACK_UP,MOVING,NORMAL
97,10.10,2026-05-27 11:37:00,-0.28,-0.09,9.41,9.42,1.7,-0.6,BACK_UP,MOVING,NORMAL
98,10.20,2026-05-27 11:37:00,-0.30,-0.11,9.43,9.43,1.8,-0.6,BACK_UP,MOVING,NORMAL
99,10.30,2026-05-27 11:37:00,-0.29,-0.10,9.40,9.41,1.8,-0.6,BACK_UP,MOVING,NORMAL
