#SAVE_SWIMMER_SD_SESSION
#serial,SS-LT-000001
#firmware,SS-LITE-BLE-SD-V1-036
#user,prueba
#age,0
#height_m,0.00
#weight_kg,0.00
#mode,TEST
#start_local,2026-05-27 11:38:40
#file_id,/SS000005.CSV
row,elapsed_s,local_time,lr,fb,ud,mag,pitch,roll,body,motion,risk
1,0.19,2026-05-27 11:38:40,0.01,-0.05,9.44,9.44,-0.1,-0.3,BACK_UP,MOVING,NORMAL
2,0.29,2026-05-27 11:38:40,0.01,-0.04,9.43,9.43,-0.0,-0.2,BACK_UP,MOVING,NORMAL
3,0.39,2026-05-27 11:38:40,0.02,-0.04,9.45,9.45,-0.1,-0.3,BACK_UP,MOVING,NORMAL
4,0.49,2026-05-27 11:38:40,0.01,-0.06,9.46,9.46,-0.1,-0.3,BACK_UP,MOVING,NORMAL
5,0.59,2026-05-27 11:38:40,0.00,-0.04,9.46,9.46,-0.0,-0.2,BACK_UP,MOVING,NORMAL
6,0.69,2026-05-27 11:38:40,0.02,-0.04,9.48,9.48,-0.1,-0.2,BACK_UP,MOVING,NORMAL
7,0.79,2026-05-27 11:38:40,0.03,-0.06,9.44,9.44,-0.2,-0.4,BACK_UP,MOVING,NORMAL
8,0.89,2026-05-27 11:38:40,0.01,-0.05,9.44,9.44,-0.1,-0.3,BACK_UP,MOVING,NORMAL
9,0.99,2026-05-27 11:38:40,0.01,-0.05,9.45,9.45,-0.1,-0.3,BACK_UP,MOVING,NORMAL
10,1.09,2026-05-27 11:38:41,-0.01,-0.04,9.42,9.42,0.0,-0.2,BACK_UP,MOVING,NORMAL
11,1.19,2026-05-27 11:38:41,0.03,-0.04,9.43,9.43,-0.2,-0.2,BACK_UP,MOVING,NORMAL
12,1.29,2026-05-27 11:38:41,0.02,-0.06,9.45,9.45,-0.1,-0.4,BACK_UP,MOVING,NORMAL
13,1.39,2026-05-27 11:38:41,-0.00,-0.04,9.45,9.45,0.0,-0.2,BACK_UP,MOVING,NORMAL
14,1.49,2026-05-27 11:38:41,0.03,-0.07,9.46,9.46,-0.2,-0.4,BACK_UP,MOVING,NORMAL
15,1.59,2026-05-27 11:38:41,-0.00,-0.04,9.45,9.45,0.0,-0.2,BACK_UP,MOVING,NORMAL
16,1.69,2026-05-27 11:38:41,0.03,-0.05,9.45,9.45,-0.2,-0.3,BACK_UP,MOVING,NORMAL
17,1.79,2026-05-27 11:38:41,0.02,-0.05,9.47,9.47,-0.1,-0.3,BACK_UP,MOVING,NORMAL
18,1.89,2026-05-27 11:38:41,-0.00,-0.02,9.45,9.45,0.0,-0.1,BACK_UP,MOVING,NORMAL
19,1.99,2026-05-27 11:38:41,0.02,-0.06,9.44,9.44,-0.1,-0.4,BACK_UP,MOVING,NORMAL
20,2.09,2026-05-27 11:38:42,0.03,-0.05,9.45,9.45,-0.2,-0.3,BACK_UP,MOVING,NORMAL
21,2.19,2026-05-27 11:38:42,0.01,-0.05,9.45,9.45,-0.0,-0.3,BACK_UP,MOVING,NORMAL
22,2.29,2026-05-27 11:38:42,0.03,-0.05,9.46,9.46,-0.2,-0.3,BACK_UP,MOVING,NORMAL
23,2.39,2026-05-27 11:38:42,0.00,-0.05,9.44,9.44,0.0,-0.3,BACK_UP,MOVING,NORMAL
24,2.49,2026-05-27 11:38:42,0.02,-0.06,9.44,9.44,-0.1,-0.4,BACK_UP,MOVING,NORMAL
25,2.59,2026-05-27 11:38:42,-0.00,-0.04,9.42,9.42,0.0,-0.2,BACK_UP,MOVING,NORMAL
26,2.69,2026-05-27 11:38:42,0.02,-0.04,9.46,9.46,-0.1,-0.2,BACK_UP,MOVING,NORMAL
27,2.79,2026-05-27 11:38:42,0.02,-0.05,9.45,9.45,-0.1,-0.3,BACK_UP,MOVING,NORMAL
28,2.89,2026-05-27 11:38:42,0.02,-0.07,9.41,9.41,-0.1,-0.5,BACK_UP,MOVING,NORMAL
29,2.99,2026-05-27 11:38:42,0.02,-0.04,9.44,9.44,-0.1,-0.2,BACK_UP,MOVING,NORMAL
30,3.09,2026-05-27 11:38:43,0.02,-0.05,9.45,9.45,-0.1,-0.3,BACK_UP,MOVING,NORMAL
31,3.29,2026-05-27 11:38:43,-0.00,-0.04,9.46,9.46,0.0,-0.2,BACK_UP,MOVING,NORMAL
32,3.39,2026-05-27 11:38:43,0.01,-0.05,9.44,9.44,-0.1,-0.3,BACK_UP,MOVING,NORMAL
33,3.49,2026-05-27 11:38:43,0.02,-0.05,9.45,9.45,-0.1,-0.3,BACK_UP,MOVING,NORMAL
34,3.59,2026-05-27 11:38:43,0.01,-0.06,9.45,9.45,-0.1,-0.3,BACK_UP,MOVING,NORMAL
35,3.69,2026-05-27 11:38:43,0.01,-0.06,9.45,9.45,-0.1,-0.4,BACK_UP,MOVING,NORMAL
36,3.79,2026-05-27 11:38:43,0.02,-0.05,9.46,9.46,-0.1,-0.3,BACK_UP,MOVING,NORMAL
37,3.89,2026-05-27 11:38:43,-0.01,-0.04,9.43,9.43,0.0,-0.3,BACK_UP,MOVING,NORMAL
38,3.99,2026-05-27 11:38:43,0.02,-0.05,9.45,9.45,-0.1,-0.3,BACK_UP,MOVING,NORMAL
39,4.09,2026-05-27 11:38:44,0.01,-0.03,9.45,9.45,-0.1,-0.2,BACK_UP,MOVING,NORMAL
40,4.19,2026-05-27 11:38:44,0.03,-0.05,9.43,9.43,-0.2,-0.3,BACK_UP,MOVING,NORMAL
41,4.29,2026-05-27 11:38:44,0.00,-0.05,9.43,9.43,-0.0,-0.3,BACK_UP,MOVING,NORMAL
42,4.39,2026-05-27 11:38:44,0.03,-0.03,9.46,9.46,-0.2,-0.2,BACK_UP,MOVING,NORMAL
43,4.49,2026-05-27 11:38:44,0.02,-0.03,9.44,9.44,-0.1,-0.2,BACK_UP,MOVING,NORMAL
44,4.59,2026-05-27 11:38:44,0.01,-0.06,9.45,9.45,-0.1,-0.4,BACK_UP,MOVING,NORMAL
45,4.69,2026-05-27 11:38:44,0.00,-0.03,9.45,9.45,-0.0,-0.2,BACK_UP,MOVING,NORMAL
46,4.79,2026-05-27 11:38:44,0.02,-0.03,9.45,9.45,-0.1,-0.2,BACK_UP,MOVING,NORMAL
47,4.89,2026-05-27 11:38:44,0.02,-0.04,9.47,9.47,-0.1,-0.3,BACK_UP,MOVING,NORMAL
48,4.99,2026-05-27 11:38:44,0.03,-0.03,9.46,9.46,-0.2,-0.2,BACK_UP,MOVING,NORMAL
49,5.09,2026-05-27 11:38:45,0.02,-0.04,9.46,9.46,-0.1,-0.2,BACK_UP,MOVING,NORMAL
50,5.19,2026-05-27 11:38:45,0.01,-0.04,9.46,9.46,-0.1,-0.2,BACK_UP,MOVING,NORMAL
51,5.29,2026-05-27 11:38:45,0.02,-0.05,9.46,9.46,-0.1,-0.3,BACK_UP,MOVING,NORMAL
52,5.39,2026-05-27 11:38:45,0.03,-0.04,9.45,9.45,-0.2,-0.2,BACK_UP,MOVING,NORMAL
53,5.49,2026-05-27 11:38:45,0.01,-0.04,9.46,9.46,-0.0,-0.2,BACK_UP,MOVING,NORMAL
54,5.59,2026-05-27 11:38:45,0.01,-0.03,9.45,9.45,-0.1,-0.2,BACK_UP,MOVING,NORMAL
55,5.69,2026-05-27 11:38:45,0.02,-0.04,9.45,9.45,-0.1,-0.3,BACK_UP,MOVING,NORMAL
56,5.79,2026-05-27 11:38:45,0.00,-0.04,9.44,9.44,0.0,-0.3,BACK_UP,MOVING,NORMAL
57,5.89,2026-05-27 11:38:45,0.02,-0.04,9.47,9.47,-0.1,-0.2,BACK_UP,MOVING,NORMAL
58,5.99,2026-05-27 11:38:45,0.02,-0.03,9.44,9.44,-0.1,-0.2,BACK_UP,MOVING,NORMAL
59,6.09,2026-05-27 11:38:46,0.00,-0.05,9.46,9.46,-0.0,-0.3,BACK_UP,MOVING,NORMAL
60,6.29,2026-05-27 11:38:46,0.01,-0.07,9.46,9.46,-0.1,-0.4,BACK_UP,MOVING,NORMAL
61,6.39,2026-05-27 11:38:46,-0.01,-0.05,9.42,9.42,0.1,-0.3,BACK_UP,MOVING,NORMAL
62,6.49,2026-05-27 11:38:46,0.02,-0.05,9.45,9.45,-0.1,-0.3,BACK_UP,MOVING,NORMAL
63,6.59,2026-05-27 11:38:46,0.02,-0.05,9.42,9.42,-0.1,-0.3,BACK_UP,MOVING,NORMAL
64,6.69,2026-05-27 11:38:46,0.02,-0.04,9.43,9.43,-0.1,-0.2,BACK_UP,MOVING,NORMAL
65,6.79,2026-05-27 11:38:46,0.02,-0.04,9.45,9.45,-0.1,-0.3,BACK_UP,MOVING,NORMAL
66,6.89,2026-05-27 11:38:46,0.02,-0.06,9.46,9.46,-0.1,-0.3,BACK_UP,MOVING,NORMAL
67,6.99,2026-05-27 11:38:46,0.03,-0.04,9.44,9.44,-0.2,-0.2,BACK_UP,MOVING,NORMAL
68,7.09,2026-05-27 11:38:47,-0.02,-0.05,9.44,9.44,0.1,-0.3,BACK_UP,MOVING,NORMAL
69,7.19,2026-05-27 11:38:47,0.01,-0.05,9.46,9.46,-0.0,-0.3,BACK_UP,MOVING,NORMAL
70,7.29,2026-05-27 11:38:47,0.02,-0.07,9.46,9.46,-0.1,-0.4,BACK_UP,MOVING,NORMAL
71,7.39,2026-05-27 11:38:47,0.00,-0.05,9.47,9.47,0.0,-0.3,BACK_UP,MOVING,NORMAL
72,7.49,2026-05-27 11:38:47,0.05,-0.04,9.45,9.45,-0.3,-0.2,BACK_UP,MOVING,NORMAL
73,7.59,2026-05-27 11:38:47,0.05,-0.03,9.45,9.45,-0.3,-0.2,BACK_UP,MOVING,NORMAL
74,7.69,2026-05-27 11:38:47,0.04,-0.04,9.45,9.45,-0.2,-0.2,BACK_UP,MOVING,NORMAL
75,7.79,2026-05-27 11:38:47,-0.01,-0.05,9.46,9.46,0.0,-0.3,BACK_UP,MOVING,NORMAL
76,7.89,2026-05-27 11:38:47,-0.01,-0.07,9.45,9.45,0.1,-0.4,BACK_UP,MOVING,NORMAL
77,7.99,2026-05-27 11:38:47,-0.05,-0.06,9.43,9.43,0.3,-0.3,BACK_UP,MOVING,NORMAL
78,8.09,2026-05-27 11:38:48,0.02,-0.05,9.46,9.46,-0.1,-0.3,BACK_UP,MOVING,NORMAL
79,8.19,2026-05-27 11:38:48,0.02,-0.04,9.45,9.45,-0.1,-0.2,BACK_UP,MOVING,NORMAL
80,8.29,2026-05-27 11:38:48,0.06,-0.06,9.46,9.46,-0.4,-0.3,BACK_UP,MOVING,NORMAL
81,8.39,2026-05-27 11:38:48,0.01,-0.05,9.43,9.43,-0.1,-0.3,BACK_UP,MOVING,NORMAL
82,8.49,2026-05-27 11:38:48,0.04,-0.06,9.45,9.45,-0.3,-0.3,BACK_UP,MOVING,NORMAL
83,8.59,2026-05-27 11:38:48,0.01,-0.05,9.46,9.46,-0.0,-0.3,BACK_UP,MOVING,NORMAL
84,8.69,2026-05-27 11:38:48,-0.04,-0.05,9.47,9.47,0.2,-0.3,BACK_UP,MOVING,NORMAL
85,8.79,2026-05-27 11:38:48,-0.02,-0.06,9.44,9.44,0.1,-0.3,BACK_UP,MOVING,NORMAL
86,8.89,2026-05-27 11:38:48,0.04,-0.05,9.41,9.41,-0.2,-0.3,BACK_UP,MOVING,NORMAL
