#SAVE_SWIMMER_SD_SESSION
#serial,SS-LT-000001
#firmware,SS-LITE-BLE-SD-V1-036
#user,prueba
#age,0
#height_m,0.00
#weight_kg,0.00
#mode,TEST
#start_local,2026-05-27 11:37:50
#file_id,/SS000003.CSV
row,elapsed_s,local_time,lr,fb,ud,mag,pitch,roll,body,motion,risk
1,0.19,2026-05-27 11:37:50,-0.28,-0.06,9.44,9.45,1.7,-0.3,BACK_UP,MOVING,NORMAL
2,0.29,2026-05-27 11:37:50,-0.29,-0.08,9.45,9.45,1.8,-0.5,BACK_UP,MOVING,NORMAL
3,0.39,2026-05-27 11:37:50,-0.25,-0.03,9.44,9.44,1.5,-0.2,BACK_UP,MOVING,NORMAL
4,0.49,2026-05-27 11:37:50,-0.26,-0.10,9.40,9.40,1.6,-0.6,BACK_UP,MOVING,NORMAL
5,0.59,2026-05-27 11:37:50,-0.31,-0.06,9.40,9.41,1.9,-0.4,BACK_UP,MOVING,NORMAL
6,0.69,2026-05-27 11:37:50,-0.25,-0.06,9.42,9.42,1.5,-0.3,BACK_UP,MOVING,NORMAL
7,0.79,2026-05-27 11:37:50,-0.26,-0.07,9.44,9.44,1.6,-0.4,BACK_UP,MOVING,NORMAL
8,0.89,2026-05-27 11:37:50,-0.27,-0.05,9.44,9.44,1.7,-0.3,BACK_UP,MOVING,NORMAL
9,0.99,2026-05-27 11:37:50,-0.30,-0.07,9.43,9.43,1.8,-0.4,BACK_UP,MOVING,NORMAL
10,1.09,2026-05-27 11:37:51,-0.31,-0.08,9.42,9.42,1.9,-0.5,BACK_UP,MOVING,NORMAL
11,1.19,2026-05-27 11:37:51,-0.18,-0.04,9.39,9.39,1.1,-0.2,BACK_UP,MOVING,NORMAL
12,1.29,2026-05-27 11:37:51,0.69,-1.22,9.73,9.83,-4.1,-7.2,BACK_UP,MOVING,NORMAL
13,1.39,2026-05-27 11:37:51,-0.16,-0.19,9.62,9.62,1.0,-1.1,BACK_UP,MOVING,NORMAL
14,1.49,2026-05-27 11:37:51,-0.20,-0.74,9.14,9.18,1.3,-4.6,BACK_UP,MOVING,NORMAL
15,1.59,2026-05-27 11:37:51,-0.88,0.04,9.29,9.33,5.4,0.3,BACK_UP,MOVING,NORMAL
16,1.69,2026-05-27 11:37:51,-0.30,0.23,9.02,9.03,1.9,1.5,BACK_UP,MOVING,NORMAL
17,1.79,2026-05-27 11:37:51,-0.40,-0.02,9.46,9.47,2.4,-0.1,BACK_UP,MOVING,NORMAL
18,1.89,2026-05-27 11:37:51,-0.63,0.17,9.57,9.59,3.8,1.0,BACK_UP,MOVING,NORMAL
19,1.99,2026-05-27 11:37:51,-0.79,-0.22,9.61,9.65,4.7,-1.3,BACK_UP,MOVING,NORMAL
20,2.09,2026-05-27 11:37:52,-0.71,-0.28,8.39,8.43,4.9,-1.9,BACK_UP,MOVING,NORMAL
21,2.19,2026-05-27 11:37:52,-0.29,0.00,8.20,8.21,2.1,0.0,BACK_UP,MOVING,NORMAL
22,2.29,2026-05-27 11:37:52,0.38,-0.15,9.09,9.10,-2.4,-0.9,BACK_UP,MOVING,NORMAL
23,2.39,2026-05-27 11:37:52,-0.64,0.30,9.67,9.70,3.8,1.8,BACK_UP,MOVING,NORMAL
24,2.49,2026-05-27 11:37:52,-0.45,-0.03,9.32,9.33,2.8,-0.2,BACK_UP,MOVING,NORMAL
25,2.59,2026-05-27 11:37:52,-0.31,0.78,8.93,8.97,2.0,5.0,BACK_UP,MOVING,NORMAL
26,2.69,2026-05-27 11:37:52,0.07,0.17,9.82,9.82,-0.4,1.0,BACK_UP,MOVING,NORMAL
27,2.79,2026-05-27 11:37:52,-0.36,-0.08,9.43,9.44,2.2,-0.5,BACK_UP,MOVING,NORMAL
28,2.89,2026-05-27 11:37:52,-0.33,-0.10,9.39,9.40,2.0,-0.6,BACK_UP,MOVING,NORMAL
29,2.99,2026-05-27 11:37:52,-0.32,-0.08,9.43,9.43,1.9,-0.5,BACK_UP,MOVING,NORMAL
30,3.09,2026-05-27 11:37:53,-0.28,-0.09,9.42,9.43,1.7,-0.6,BACK_UP,MOVING,NORMAL
31,3.29,2026-05-27 11:37:53,-0.32,-0.08,9.44,9.44,1.9,-0.5,BACK_UP,MOVING,NORMAL
32,3.39,2026-05-27 11:37:53,-0.31,0.01,9.32,9.33,1.9,0.1,BACK_UP,MOVING,NORMAL
33,3.49,2026-05-27 11:37:53,-0.26,-0.08,9.50,9.50,1.6,-0.5,BACK_UP,MOVING,NORMAL
34,3.59,2026-05-27 11:37:53,-0.33,-0.32,9.48,9.49,2.0,-1.9,BACK_UP,MOVING,NORMAL
35,3.69,2026-05-27 11:37:53,-0.23,-0.08,9.46,9.47,1.4,-0.5,BACK_UP,MOVING,NORMAL
36,3.79,2026-05-27 11:37:53,-0.14,-0.10,9.44,9.44,0.9,-0.6,BACK_UP,MOVING,NORMAL
37,3.89,2026-05-27 11:37:53,-0.03,-0.13,9.50,9.50,0.2,-0.8,BACK_UP,MOVING,NORMAL
38,3.99,2026-05-27 11:37:53,0.23,-0.11,9.47,9.47,-1.4,-0.6,BACK_UP,MOVING,NORMAL
39,4.09,2026-05-27 11:37:54,0.11,-0.16,9.45,9.45,-0.7,-1.0,BACK_UP,MOVING,NORMAL
40,4.19,2026-05-27 11:37:54,-1.35,-0.34,9.35,9.45,8.2,-2.1,BACK_UP,MOVING,NORMAL
41,4.29,2026-05-27 11:37:54,0.36,-0.49,9.45,9.47,-2.2,-3.0,BACK_UP,MOVING,NORMAL
42,4.39,2026-05-27 11:37:54,0.40,-0.06,9.47,9.48,-2.4,-0.3,BACK_UP,MOVING,NORMAL
43,4.49,2026-05-27 11:37:54,-0.24,-0.18,10.95,10.96,1.2,-0.9,BACK_UP,MOVING,NORMAL
