#SAVE_SWIMMER_SD_SESSION
#serial,SS-LT-000001
#firmware,SS-LITE-BLE-SD-V1-036
#user,prueba
#age,0
#height_m,0.00
#weight_kg,0.00
#mode,TEST
#start_local,2026-05-27 11:39:30
#file_id,/SS000006.CSV
row,elapsed_s,local_time,lr,fb,ud,mag,pitch,roll,body,motion,risk
1,0.19,2026-05-27 11:39:30,-0.06,-0.01,9.45,9.45,0.3,-0.1,BACK_UP,MOVING,NORMAL
2,0.29,2026-05-27 11:39:30,-0.06,-0.01,9.46,9.46,0.4,-0.1,BACK_UP,MOVING,NORMAL
3,0.39,2026-05-27 11:39:30,-0.05,-0.02,9.47,9.47,0.3,-0.1,BACK_UP,MOVING,NORMAL
4,0.49,2026-05-27 11:39:30,-0.06,-0.03,9.45,9.45,0.3,-0.2,BACK_UP,MOVING,NORMAL
5,0.59,2026-05-27 11:39:30,-0.04,-0.01,9.44,9.44,0.2,-0.1,BACK_UP,MOVING,NORMAL
6,0.69,2026-05-27 11:39:30,-0.05,-0.00,9.46,9.46,0.3,-0.0,BACK_UP,MOVING,NORMAL
7,0.79,2026-05-27 11:39:30,-0.04,-0.02,9.47,9.47,0.3,-0.1,BACK_UP,MOVING,NORMAL
8,0.89,2026-05-27 11:39:30,-0.08,-0.04,9.42,9.42,0.5,-0.2,BACK_UP,MOVING,NORMAL
9,0.99,2026-05-27 11:39:30,-0.03,-0.00,9.45,9.45,0.2,-0.0,BACK_UP,MOVING,NORMAL
10,1.09,2026-05-27 11:39:31,-0.06,0.00,9.46,9.46,0.4,0.0,BACK_UP,MOVING,NORMAL
11,1.19,2026-05-27 11:39:31,-0.05,-0.03,9.45,9.45,0.3,-0.2,BACK_UP,MOVING,NORMAL
12,1.29,2026-05-27 11:39:31,-0.06,-0.02,9.43,9.43,0.3,-0.1,BACK_UP,MOVING,NORMAL
13,1.39,2026-05-27 11:39:31,-0.04,-0.02,9.43,9.43,0.3,-0.1,BACK_UP,MOVING,NORMAL
14,1.49,2026-05-27 11:39:31,-0.06,-0.01,9.44,9.44,0.4,-0.1,BACK_UP,MOVING,NORMAL
15,1.59,2026-05-27 11:39:31,-0.05,-0.02,9.42,9.42,0.3,-0.1,BACK_UP,MOVING,NORMAL
16,1.69,2026-05-27 11:39:31,-0.06,-0.01,9.45,9.45,0.3,-0.1,BACK_UP,MOVING,NORMAL
17,1.79,2026-05-27 11:39:31,-0.05,-0.02,9.46,9.46,0.3,-0.1,BACK_UP,MOVING,NORMAL
18,1.89,2026-05-27 11:39:31,-0.05,0.01,9.44,9.44,0.3,0.1,BACK_UP,MOVING,NORMAL
19,1.99,2026-05-27 11:39:31,-0.07,-0.03,9.47,9.47,0.4,-0.2,BACK_UP,MOVING,NORMAL
20,2.09,2026-05-27 11:39:32,-0.07,-0.02,9.43,9.43,0.4,-0.1,BACK_UP,MOVING,NORMAL
