#SAVE_SWIMMER_SD_SESSION
#serial,SS-LT-000001
#firmware,SS-LITE-BLE-SD-V1-036
#user,vitto2
#age,47
#height_m,180.00
#weight_kg,97.00
#mode,TEST
#start_local,2026-05-27 15:50:33
#file_id,/SS000011.CSV
row,elapsed_s,local_time,lr,fb,ud,mag,pitch,roll,body,motion,risk
52,5.40,2026-05-27 15:50:38,-0.44,-0.08,9.37,9.38,2.7,-0.5,BACK_UP,MOVING,NORMAL
53,5.50,2026-05-27 15:50:38,-0.40,-0.08,9.39,9.40,2.5,-0.5,BACK_UP,MOVING,NORMAL
54,5.60,2026-05-27 15:50:38,-0.46,-0.07,9.39,9.41,2.8,-0.5,BACK_UP,MOVING,NORMAL
55,5.70,2026-05-27 15:50:38,-0.43,-0.10,9.39,9.40,2.6,-0.6,BACK_UP,MOVING,NORMAL
56,5.80,2026-05-27 15:50:38,-0.45,-0.09,9.40,9.41,2.7,-0.6,BACK_UP,MOVING,NORMAL
57,5.90,2026-05-27 15:50:38,-0.45,-0.11,9.40,9.42,2.7,-0.7,BACK_UP,MOVING,NORMAL
58,6.00,2026-05-27 15:50:39,-0.46,-0.09,9.38,9.39,2.8,-0.5,BACK_UP,MOVING,NORMAL
59,6.10,2026-05-27 15:50:39,-0.42,-0.08,9.41,9.42,2.6,-0.5,BACK_UP,MOVING,NORMAL
60,6.31,2026-05-27 15:50:39,-0.44,-0.10,9.38,9.39,2.7,-0.6,BACK_UP,MOVING,NORMAL
61,6.41,2026-05-27 15:50:39,-0.42,-0.09,9.40,9.41,2.6,-0.6,BACK_UP,MOVING,NORMAL
62,6.51,2026-05-27 15:50:39,-0.43,-0.07,9.39,9.40,2.6,-0.5,BACK_UP,MOVING,NORMAL
63,6.61,2026-05-27 15:50:39,-0.44,-0.10,9.38,9.39,2.7,-0.6,BACK_UP,MOVING,NORMAL
64,6.71,2026-05-27 15:50:39,-0.43,-0.09,9.38,9.39,2.6,-0.6,BACK_UP,MOVING,NORMAL
65,6.81,2026-05-27 15:50:39,-0.45,-0.10,9.39,9.40,2.8,-0.6,BACK_UP,MOVING,NORMAL
66,6.91,2026-05-27 15:50:39,-0.43,-0.07,9.38,9.39,2.6,-0.4,BACK_UP,MOVING,NORMAL
67,7.01,2026-05-27 15:50:40,-0.44,-0.09,9.39,9.40,2.7,-0.5,BACK_UP,MOVING,NORMAL
68,7.11,2026-05-27 15:50:40,-0.44,-0.09,9.38,9.39,2.7,-0.5,BACK_UP,MOVING,NORMAL
69,7.21,2026-05-27 15:50:40,-0.43,-0.08,9.39,9.41,2.6,-0.5,BACK_UP,MOVING,NORMAL
70,7.31,2026-05-27 15:50:40,-0.45,-0.09,9.37,9.38,2.7,-0.6,BACK_UP,MOVING,NORMAL
71,7.41,2026-05-27 15:50:40,-0.42,-0.10,9.40,9.41,2.6,-0.6,BACK_UP,MOVING,NORMAL
72,7.51,2026-05-27 15:50:40,-0.45,-0.09,9.39,9.40,2.7,-0.5,BACK_UP,MOVING,NORMAL
73,7.61,2026-05-27 15:50:40,-0.43,-0.09,9.42,9.43,2.6,-0.6,BACK_UP,MOVING,NORMAL
74,7.71,2026-05-27 15:50:40,-0.44,-0.10,9.38,9.39,2.7,-0.6,BACK_UP,MOVING,NORMAL
75,7.81,2026-05-27 15:50:40,-0.44,-0.07,9.40,9.41,2.7,-0.4,BACK_UP,MOVING,NORMAL
76,7.91,2026-05-27 15:50:40,-0.45,-0.09,9.40,9.41,2.7,-0.5,BACK_UP,MOVING,NORMAL
77,8.01,2026-05-27 15:50:41,-0.42,-0.09,9.39,9.40,2.6,-0.6,BACK_UP,MOVING,NORMAL
78,8.11,2026-05-27 15:50:41,-0.45,-0.07,9.39,9.40,2.7,-0.5,BACK_UP,MOVING,NORMAL
79,8.21,2026-05-27 15:50:41,-0.42,-0.10,9.38,9.39,2.5,-0.6,BACK_UP,MOVING,NORMAL
80,8.31,2026-05-27 15:50:41,-0.45,-0.09,9.39,9.40,2.7,-0.6,BACK_UP,MOVING,NORMAL
81,8.41,2026-05-27 15:50:41,-0.45,-0.09,9.36,9.37,2.8,-0.5,BACK_UP,MOVING,NORMAL
82,8.51,2026-05-27 15:50:41,-0.43,-0.08,9.39,9.40,2.6,-0.5,BACK_UP,MOVING,NORMAL
83,8.61,2026-05-27 15:50:41,-0.43,-0.10,9.41,9.42,2.6,-0.6,BACK_UP,MOVING,NORMAL
84,8.71,2026-05-27 15:50:41,-0.44,-0.07,9.37,9.38,2.7,-0.4,BACK_UP,MOVING,NORMAL
85,8.81,2026-05-27 15:50:41,-0.45,-0.10,9.40,9.41,2.8,-0.6,BACK_UP,MOVING,NORMAL
86,8.91,2026-05-27 15:50:41,-0.43,-0.09,9.39,9.40,2.6,-0.6,BACK_UP,MOVING,NORMAL
87,9.01,2026-05-27 15:50:42,-0.45,-0.09,9.36,9.37,2.7,-0.6,BACK_UP,MOVING,NORMAL
88,9.11,2026-05-27 15:50:42,-0.44,-0.07,9.38,9.39,2.7,-0.4,BACK_UP,MOVING,NORMAL
89,9.32,2026-05-27 15:50:42,-0.46,-0.07,9.37,9.38,2.8,-0.4,BACK_UP,MOVING,NORMAL
90,9.42,2026-05-27 15:50:42,-0.45,-0.07,9.39,9.40,2.7,-0.4,BACK_UP,MOVING,NORMAL
91,9.52,2026-05-27 15:50:42,-0.43,-0.10,9.37,9.38,2.6,-0.6,BACK_UP,MOVING,NORMAL
92,9.62,2026-05-27 15:50:42,-0.43,-0.08,9.36,9.37,2.6,-0.5,BACK_UP,MOVING,NORMAL
93,9.72,2026-05-27 15:50:42,-0.43,-0.10,9.39,9.41,2.6,-0.6,BACK_UP,MOVING,NORMAL
94,9.82,2026-05-27 15:50:42,-0.42,-0.07,9.40,9.41,2.6,-0.4,BACK_UP,MOVING,NORMAL
95,9.92,2026-05-27 15:50:42,-0.44,-0.09,9.39,9.40,2.7,-0.5,BACK_UP,MOVING,NORMAL
96,10.02,2026-05-27 15:50:43,-0.43,-0.08,9.42,9.43,2.6,-0.5,BACK_UP,MOVING,NORMAL
97,10.12,2026-05-27 15:50:43,-0.44,-0.06,9.40,9.41,2.7,-0.3,BACK_UP,MOVING,NORMAL
98,10.22,2026-05-27 15:50:43,-0.40,-0.04,9.40,9.41,2.4,-0.2,BACK_UP,MOVING,NORMAL
99,10.32,2026-05-27 15:50:43,-0.45,-0.11,9.38,9.39,2.7,-0.7,BACK_UP,MOVING,NORMAL
100,10.42,2026-05-27 15:50:43,-0.44,-0.12,9.38,9.39,2.7,-0.7,BACK_UP,MOVING,NORMAL
101,10.52,2026-05-27 15:50:43,-0.44,-0.08,9.40,9.41,2.7,-0.5,BACK_UP,MOVING,NORMAL
102,10.62,2026-05-27 15:50:43,-0.44,-0.08,9.40,9.41,2.7,-0.5,BACK_UP,MOVING,NORMAL
103,10.72,2026-05-27 15:50:43,-0.43,-0.10,9.40,9.41,2.6,-0.6,BACK_UP,MOVING,NORMAL
104,10.82,2026-05-27 15:50:43,-0.43,-0.09,9.37,9.38,2.6,-0.5,BACK_UP,MOVING,NORMAL
105,10.92,2026-05-27 15:50:43,-0.43,-0.07,9.40,9.41,2.6,-0.5,BACK_UP,MOVING,NORMAL
106,11.02,2026-05-27 15:50:44,-0.45,-0.09,9.41,9.42,2.8,-0.5,BACK_UP,MOVING,NORMAL
107,11.12,2026-05-27 15:50:44,-0.41,-0.07,9.42,9.43,2.5,-0.4,BACK_UP,MOVING,NORMAL
108,11.22,2026-05-27 15:50:44,-0.43,-0.12,9.37,9.38,2.6,-0.7,BACK_UP,MOVING,NORMAL
109,11.32,2026-05-27 15:50:44,-0.45,-0.10,9.38,9.39,2.7,-0.6,BACK_UP,MOVING,NORMAL
110,11.42,2026-05-27 15:50:44,-0.43,-0.08,9.38,9.39,2.6,-0.5,BACK_UP,MOVING,NORMAL
111,11.52,2026-05-27 15:50:44,-0.43,-0.08,9.40,9.41,2.6,-0.5,BACK_UP,MOVING,NORMAL
112,11.62,2026-05-27 15:50:44,-0.43,-0.10,9.40,9.41,2.6,-0.6,BACK_UP,MOVING,NORMAL
113,11.72,2026-05-27 15:50:44,-0.43,-0.10,9.39,9.41,2.6,-0.6,BACK_UP,MOVING,NORMAL
114,11.82,2026-05-27 15:50:44,-0.44,-0.09,9.44,9.45,2.7,-0.5,BACK_UP,MOVING,NORMAL
115,11.92,2026-05-27 15:50:44,-0.43,-0.10,9.38,9.39,2.6,-0.6,BACK_UP,MOVING,NORMAL
116,12.02,2026-05-27 15:50:45,-0.41,-0.10,9.38,9.39,2.5,-0.6,BACK_UP,MOVING,NORMAL
117,12.12,2026-05-27 15:50:45,-0.46,-0.10,9.40,9.41,2.8,-0.6,BACK_UP,MOVING,NORMAL
118,12.40,2026-05-27 15:50:45,-0.44,-0.09,9.36,9.37,2.7,-0.5,BACK_UP,MOVING,NORMAL
119,12.50,2026-05-27 15:50:45,-0.41,-0.08,9.39,9.40,2.5,-0.5,BACK_UP,MOVING,NORMAL
120,12.60,2026-05-27 15:50:45,-0.42,-0.10,9.37,9.38,2.6,-0.6,BACK_UP,MOVING,NORMAL
121,12.70,2026-05-27 15:50:45,-0.44,-0.09,9.39,9.40,2.7,-0.6,BACK_UP,MOVING,NORMAL
122,12.80,2026-05-27 15:50:45,-0.43,-0.09,9.40,9.41,2.6,-0.6,BACK_UP,MOVING,NORMAL
123,12.90,2026-05-27 15:50:45,-0.43,-0.09,9.40,9.41,2.6,-0.5,BACK_UP,MOVING,NORMAL
124,13.00,2026-05-27 15:50:46,-0.43,-0.09,9.37,9.38,2.6,-0.5,BACK_UP,MOVING,NORMAL
125,13.10,2026-05-27 15:50:46,-0.44,-0.11,9.39,9.40,2.7,-0.6,BACK_UP,MOVING,NORMAL
126,13.20,2026-05-27 15:50:46,-0.43,-0.06,9.40,9.41,2.6,-0.4,BACK_UP,MOVING,NORMAL
127,13.30,2026-05-27 15:50:46,-0.45,-0.12,9.38,9.39,2.8,-0.7,BACK_UP,MOVING,NORMAL
