#SAVE_SWIMMER_SD_SESSION
#serial,SS-LT-000001
#firmware,SS-LITE-BLE-SD-V1-036
#user,vitto3
#age,47
#height_m,180.00
#weight_kg,97.00
#mode,TEST
#start_local,2026-05-27 15:53:32
#file_id,/SS000014.CSV
row,elapsed_s,local_time,lr,fb,ud,mag,pitch,roll,body,motion,risk
1,0.28,2026-05-27 15:53:32,-0.43,-0.10,9.39,9.40,2.6,-0.6,BACK_UP,MOVING,NORMAL
2,0.38,2026-05-27 15:53:32,-0.46,-0.11,9.37,9.39,2.8,-0.7,BACK_UP,MOVING,NORMAL
3,0.48,2026-05-27 15:53:32,-0.44,-0.08,9.38,9.39,2.7,-0.5,BACK_UP,MOVING,NORMAL
4,0.58,2026-05-27 15:53:32,-0.44,-0.08,9.37,9.38,2.7,-0.5,BACK_UP,MOVING,NORMAL
5,0.68,2026-05-27 15:53:32,-0.43,-0.09,9.42,9.43,2.6,-0.6,BACK_UP,MOVING,NORMAL
6,0.78,2026-05-27 15:53:32,-0.44,-0.09,9.41,9.42,2.7,-0.5,BACK_UP,MOVING,NORMAL
7,0.88,2026-05-27 15:53:32,-0.45,-0.08,9.40,9.42,2.7,-0.5,BACK_UP,MOVING,NORMAL
8,0.98,2026-05-27 15:53:32,-0.41,-0.24,9.46,9.48,2.5,-1.5,BACK_UP,MOVING,NORMAL
9,1.08,2026-05-27 15:53:33,-0.56,-0.13,9.36,9.37,3.4,-0.8,BACK_UP,MOVING,NORMAL
10,1.18,2026-05-27 15:53:33,-0.28,0.19,9.43,9.43,1.7,1.2,BACK_UP,MOVING,NORMAL
11,1.28,2026-05-27 15:53:33,-0.56,-0.20,9.36,9.38,3.4,-1.2,BACK_UP,MOVING,NORMAL
12,1.38,2026-05-27 15:53:33,-0.45,-0.19,9.38,9.39,2.8,-1.2,BACK_UP,MOVING,NORMAL
13,1.48,2026-05-27 15:53:33,-0.48,-0.09,9.39,9.40,2.9,-0.6,BACK_UP,MOVING,NORMAL
14,1.58,2026-05-27 15:53:33,-0.40,-0.02,9.42,9.43,2.5,-0.1,BACK_UP,MOVING,NORMAL
15,1.68,2026-05-27 15:53:33,-0.52,-0.18,9.39,9.40,3.2,-1.1,BACK_UP,MOVING,NORMAL
16,1.78,2026-05-27 15:53:33,-0.44,-0.16,9.37,9.38,2.7,-1.0,BACK_UP,MOVING,NORMAL
17,1.88,2026-05-27 15:53:33,-0.47,-0.05,9.34,9.35,2.9,-0.3,BACK_UP,MOVING,NORMAL
18,1.98,2026-05-27 15:53:33,-0.40,-0.02,9.39,9.40,2.5,-0.1,BACK_UP,MOVING,NORMAL
19,2.08,2026-05-27 15:53:34,-0.49,-0.15,9.36,9.37,3.0,-0.9,BACK_UP,MOVING,NORMAL
20,2.18,2026-05-27 15:53:34,-0.51,-0.16,9.36,9.38,3.1,-1.0,BACK_UP,MOVING,NORMAL
21,2.28,2026-05-27 15:53:34,-0.38,0.04,9.40,9.41,2.3,0.2,BACK_UP,MOVING,NORMAL
22,2.38,2026-05-27 15:53:34,-0.46,-0.09,9.39,9.40,2.8,-0.6,BACK_UP,MOVING,NORMAL
23,2.48,2026-05-27 15:53:34,-0.52,-0.18,9.42,9.43,3.2,-1.1,BACK_UP,MOVING,NORMAL
