#SAVE_SWIMMER_SD_SESSION
#serial,SS-LT-000001
#firmware,SS-LITE-BLE-SD-V1-038
#user,v38
#age,2000
#height_m,0.00
#weight_kg,0.00
#mode,TEST
#start_local,2026-05-27 17:59:32
#file_id,/SS000027.CSV
row,elapsed_s,local_time,lr,fb,ud,mag,pitch,roll,body,motion,risk
1,0.31,2026-05-27 17:59:32,-0.19,-0.05,9.40,9.41,1.2,-0.3,BACK_UP,MOVING,NORMAL
2,0.41,2026-05-27 17:59:32,-0.29,-0.10,9.41,9.41,1.8,-0.6,BACK_UP,MOVING,NORMAL
3,0.51,2026-05-27 17:59:32,-0.24,-0.08,9.40,9.41,1.5,-0.5,BACK_UP,MOVING,NORMAL
4,0.61,2026-05-27 17:59:32,-0.24,-0.08,9.40,9.41,1.5,-0.5,BACK_UP,MOVING,NORMAL
5,0.71,2026-05-27 17:59:32,-0.20,-0.08,9.42,9.42,1.2,-0.5,BACK_UP,MOVING,NORMAL
6,0.81,2026-05-27 17:59:32,-0.24,-0.09,9.41,9.42,1.5,-0.5,BACK_UP,MOVING,NORMAL
7,0.91,2026-05-27 17:59:32,-0.25,-0.07,9.43,9.43,1.5,-0.4,BACK_UP,MOVING,NORMAL
8,1.01,2026-05-27 17:59:33,-0.23,-0.05,9.41,9.41,1.4,-0.3,BACK_UP,MOVING,NORMAL
9,1.11,2026-05-27 17:59:33,-0.25,-0.09,9.43,9.43,1.5,-0.5,BACK_UP,MOVING,NORMAL
10,1.21,2026-05-27 17:59:33,-0.16,-0.06,9.43,9.43,0.9,-0.3,BACK_UP,MOVING,NORMAL
11,1.31,2026-05-27 17:59:33,-0.20,-0.06,9.41,9.41,1.2,-0.4,BACK_UP,MOVING,NORMAL
12,1.41,2026-05-27 17:59:33,-0.27,-0.11,9.40,9.41,1.6,-0.7,BACK_UP,MOVING,NORMAL
13,1.51,2026-05-27 17:59:33,-0.24,-0.08,9.40,9.41,1.5,-0.5,BACK_UP,MOVING,NORMAL
14,1.61,2026-05-27 17:59:33,-0.25,-0.05,9.41,9.41,1.5,-0.3,BACK_UP,MOVING,NORMAL
15,1.71,2026-05-27 17:59:33,-0.23,-0.10,9.41,9.41,1.4,-0.6,BACK_UP,MOVING,NORMAL
16,1.81,2026-05-27 17:59:33,-0.24,-0.11,9.41,9.41,1.4,-0.7,BACK_UP,MOVING,NORMAL
17,1.91,2026-05-27 17:59:33,-0.23,-0.06,9.40,9.41,1.4,-0.4,BACK_UP,MOVING,NORMAL
18,2.01,2026-05-27 17:59:34,-0.24,-0.06,9.41,9.41,1.5,-0.3,BACK_UP,MOVING,NORMAL
