SS-LITE-BLE-SD-V1-036,22285,RESET=POWERON
SS-LITE-BLE-SD-V1-036,1533,RESET=POWERON
SS-LITE-BLE-SD-V1-036,48307,RESET=POWERON
SS-LITE-BLE-SD-V1-036,31774,RESET=POWERON
SS-LITE-BLE-SD-V1-037,1528,RESET=POWERON
SS-LITE-BLE-SD-V1-037,22636,RESET=POWERON
SS-LITE-BLE-SD-V1-038,1531,RESET=POWERON
SS-LITE-BLE-SD-V1-038,19937,RESET=POWERON
SS-LITE-BLE-SD-V1-038,1534,RESET=POWERON
SS-LITE-BLE-SD-V1-038,38290,RESET=POWERON
SS-LITE-BLE-SD-V1-038,1391,RESET=POWERON
SS-LITE-BLE-SD-V1-038,41879,RESET=POWERON
