#SAVE_SWIMMER_SD_SESSION
#serial,SS-LT-000001
#firmware,SS-LITE-BLE-SD-V1-038
#user,v38
#age,0
#height_m,0.00
#weight_kg,0.00
#mode,TEST
#start_local,2026-05-27 17:53:55
#file_id,/SS000025.CSV
row,elapsed_s,local_time,lr,fb,ud,mag,pitch,roll,body,motion,risk
48,4.97,2026-05-27 17:53:59,-0.28,-0.12,9.41,9.41,1.7,-0.7,BACK_UP,MOVING,NORMAL
49,5.07,2026-05-27 17:54:00,-0.28,-0.12,9.40,9.41,1.7,-0.7,BACK_UP,MOVING,NORMAL
50,5.17,2026-05-27 17:54:00,-0.25,-0.11,9.40,9.41,1.5,-0.7,BACK_UP,MOVING,NORMAL
51,5.27,2026-05-27 17:54:00,-0.30,-0.17,9.40,9.41,1.8,-1.1,BACK_UP,MOVING,NORMAL
52,5.37,2026-05-27 17:54:00,-0.25,-0.08,9.42,9.42,1.5,-0.5,BACK_UP,MOVING,NORMAL
53,5.47,2026-05-27 17:54:00,-0.29,-0.13,9.42,9.43,1.8,-0.8,BACK_UP,MOVING,NORMAL
54,5.57,2026-05-27 17:54:00,-0.26,-0.13,9.39,9.40,1.6,-0.8,BACK_UP,MOVING,NORMAL
55,5.67,2026-05-27 17:54:00,-0.30,-0.17,9.40,9.41,1.9,-1.0,BACK_UP,MOVING,NORMAL
56,5.77,2026-05-27 17:54:00,-0.26,-0.10,9.39,9.39,1.6,-0.6,BACK_UP,MOVING,NORMAL
57,5.87,2026-05-27 17:54:00,-0.27,-0.12,9.41,9.41,1.6,-0.7,BACK_UP,MOVING,NORMAL
58,5.97,2026-05-27 17:54:00,-0.29,-0.13,9.37,9.37,1.8,-0.8,BACK_UP,MOVING,NORMAL
59,6.07,2026-05-27 17:54:01,-0.27,-0.12,9.39,9.40,1.6,-0.7,BACK_UP,MOVING,NORMAL
60,6.17,2026-05-27 17:54:01,-0.31,-0.12,9.41,9.42,1.9,-0.8,BACK_UP,MOVING,NORMAL
61,6.27,2026-05-27 17:54:01,-0.26,-0.09,9.42,9.43,1.6,-0.5,BACK_UP,MOVING,NORMAL
62,6.37,2026-05-27 17:54:01,-0.29,-0.17,9.39,9.40,1.8,-1.0,BACK_UP,MOVING,NORMAL
63,6.47,2026-05-27 17:54:01,-0.25,-0.10,9.40,9.40,1.5,-0.6,BACK_UP,MOVING,NORMAL
