#SAVE_SWIMMER_SD_SESSION
#serial,SS-LT-000001
#firmware,SS-LITE-BLE-SD-V1-038
#user,v38
#age,0
#height_m,0.00
#weight_kg,0.00
#mode,TEST
#start_local,2026-05-27 18:03:29
#file_id,/SS000028.CSV
row,elapsed_s,local_time,lr,fb,ud,mag,pitch,roll,body,motion,risk
1,0.31,2026-05-27 18:03:29,-0.26,-0.11,9.41,9.42,1.6,-0.7,BACK_UP,MOVING,NORMAL
2,0.41,2026-05-27 18:03:29,-0.28,-0.11,9.41,9.41,1.7,-0.7,BACK_UP,MOVING,NORMAL
3,0.51,2026-05-27 18:03:29,-0.27,-0.14,9.40,9.41,1.6,-0.9,BACK_UP,MOVING,NORMAL
4,0.61,2026-05-27 18:03:29,-0.25,-0.12,9.39,9.40,1.5,-0.7,BACK_UP,MOVING,NORMAL
5,0.71,2026-05-27 18:03:29,-0.26,-0.11,9.40,9.41,1.6,-0.6,BACK_UP,MOVING,NORMAL
6,0.81,2026-05-27 18:03:29,-0.27,-0.12,9.41,9.41,1.7,-0.7,BACK_UP,MOVING,NORMAL
7,0.91,2026-05-27 18:03:29,-0.28,-0.15,9.42,9.43,1.7,-0.9,BACK_UP,MOVING,NORMAL
8,1.01,2026-05-27 18:03:30,-0.26,-0.11,9.37,9.38,1.6,-0.7,BACK_UP,MOVING,NORMAL
9,1.11,2026-05-27 18:03:30,-0.26,-0.12,9.42,9.42,1.6,-0.7,BACK_UP,MOVING,NORMAL
10,1.21,2026-05-27 18:03:30,-0.26,-0.13,9.40,9.41,1.6,-0.8,BACK_UP,MOVING,NORMAL
11,1.31,2026-05-27 18:03:30,-0.25,-0.13,9.41,9.42,1.5,-0.8,BACK_UP,MOVING,NORMAL
12,1.41,2026-05-27 18:03:30,-0.27,-0.12,9.41,9.42,1.6,-0.8,BACK_UP,MOVING,NORMAL
13,1.51,2026-05-27 18:03:30,-0.26,-0.11,9.45,9.45,1.6,-0.6,BACK_UP,MOVING,NORMAL
14,1.61,2026-05-27 18:03:30,-0.29,-0.11,9.43,9.44,1.8,-0.7,BACK_UP,MOVING,NORMAL
15,1.71,2026-05-27 18:03:30,-0.27,-0.14,9.41,9.42,1.6,-0.8,BACK_UP,MOVING,NORMAL
16,1.81,2026-05-27 18:03:30,-0.25,-0.12,9.43,9.43,1.5,-0.7,BACK_UP,MOVING,NORMAL
17,1.91,2026-05-27 18:03:30,-0.24,-0.10,9.41,9.42,1.5,-0.6,BACK_UP,MOVING,NORMAL
18,2.01,2026-05-27 18:03:31,-0.28,-0.11,9.39,9.40,1.7,-0.7,BACK_UP,MOVING,NORMAL
19,2.11,2026-05-27 18:03:31,-0.27,-0.10,9.39,9.39,1.7,-0.6,BACK_UP,MOVING,NORMAL
20,2.21,2026-05-27 18:03:31,-0.27,-0.12,9.43,9.44,1.6,-0.7,BACK_UP,MOVING,NORMAL
21,2.31,2026-05-27 18:03:31,-0.25,-0.10,9.42,9.42,1.5,-0.6,BACK_UP,MOVING,NORMAL
22,2.41,2026-05-27 18:03:31,-0.28,-0.14,9.40,9.40,1.7,-0.8,BACK_UP,MOVING,NORMAL
23,2.51,2026-05-27 18:03:31,-0.24,-0.12,9.39,9.39,1.5,-0.7,BACK_UP,MOVING,NORMAL
24,2.61,2026-05-27 18:03:31,-0.26,-0.11,9.38,9.39,1.6,-0.7,BACK_UP,MOVING,NORMAL
25,2.71,2026-05-27 18:03:31,-0.24,-0.11,9.39,9.39,1.5,-0.7,BACK_UP,MOVING,NORMAL
26,2.81,2026-05-27 18:03:31,-0.24,-0.15,9.40,9.40,1.4,-0.9,BACK_UP,MOVING,NORMAL
27,2.91,2026-05-27 18:03:31,-0.26,-0.11,9.39,9.40,1.6,-0.7,BACK_UP,MOVING,NORMAL
28,3.01,2026-05-27 18:03:32,-0.27,-0.12,9.40,9.41,1.6,-0.8,BACK_UP,MOVING,NORMAL
29,3.11,2026-05-27 18:03:32,-0.27,-0.11,9.39,9.40,1.6,-0.7,BACK_UP,MOVING,NORMAL
30,3.21,2026-05-27 18:03:32,-0.27,-0.11,9.41,9.41,1.6,-0.7,BACK_UP,MOVING,NORMAL
31,3.31,2026-05-27 18:03:32,-0.27,-0.14,9.41,9.42,1.6,-0.8,BACK_UP,MOVING,NORMAL
32,3.41,2026-05-27 18:03:32,-0.26,-0.12,9.40,9.40,1.6,-0.8,BACK_UP,MOVING,NORMAL
33,3.51,2026-05-27 18:03:32,-0.26,-0.12,9.40,9.40,1.6,-0.8,BACK_UP,MOVING,NORMAL
34,3.61,2026-05-27 18:03:32,-0.27,-0.11,9.40,9.41,1.6,-0.7,BACK_UP,MOVING,NORMAL
